Date,^DJI,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2004-05-18 00:00:00-04:00,9968.509765625,0.4096107482910156,40.53544235229492,32.05264663696289,29.738361358642578,22.365589141845703,14.469205856323242,21.786237716674805,18.380096435546875,21.824264526367188,20.406661987304688,46.56588363647461,15.849000930786133,31.831268310546875,20.885398864746094,13.969425201416016,15.093297004699707,47.012786865234375,21.88936424255371,16.155284881591797,6.608687877655029,30.932329177856445,24.903724670410156,25.548662185668945,12.52822494506836,21.24000358581543,37.02793502807617
2004-05-19 00:00:00-04:00,9937.7099609375,0.4006803631782532,39.48491287231445,31.954513549804688,30.12729835510254,22.380746841430664,14.717240333557129,21.718597412109375,18.50885772705078,21.446020126342773,20.43736457824707,47.10157012939453,15.825653076171875,31.627328872680664,20.98522186279297,13.763099670410156,15.069890975952148,46.757171630859375,21.69780731201172,16.023929595947266,6.6126604080200195,30.76318359375,24.672794342041016,25.625762939453125,12.52128791809082,21.0605411529541,36.82625198364258
2004-05-20 00:00:00-04:00,9937.6396484375,0.40431272983551025,38.7966423034668,32.275108337402344,29.807823181152344,21.913732528686523,14.82748794555664,21.61956024169922,18.549089431762695,21.496456146240234,20.2716064453125,47.3017692565918,16.000783920288086,31.80211639404297,21.085031509399414,13.838379859924316,14.812381744384766,46.69467544555664,21.725833892822266,16.092737197875977,6.601734638214111,31.116092681884766,24.454336166381836,25.41881561279297,12.420671463012695,21.048030853271484,36.86660385131836
2004-05-21 00:00:00-04:00,9966.740234375,0.4103676974773407,39.05021286010742,32.47138595581055,30.141176223754883,22.147235870361328,14.910167694091797,21.646141052246094,18.2513370513916,21.729707717895508,20.449642181396484,47.14485549926758,16.082504272460938,32.01188659667969,21.18484878540039,13.76867389678955,14.894319534301758,47.103694915771484,21.76789093017578,16.192811965942383,6.70607852935791,31.180240631103516,24.81635093688965,25.646055221557617,12.410263061523438,21.154340744018555,37.03467559814453
2004-05-24 00:00:00-04:00,9958.4296875,0.4138491153717041,38.7966423034668,32.667667388916016,30.946807861328125,22.441402435302734,14.917060852050781,21.781404495239258,18.6698055267334,21.84317398071289,20.39438819885254,47.12864685058594,16.193418502807617,31.644813537597656,21.18484878540039,13.894145965576172,14.835794448852539,46.89350891113281,21.60902976989746,16.111501693725586,6.852166652679443,30.964420318603516,24.666545867919922,25.85706329345703,12.268013000488281,21.379446029663086,36.96743392944336
2004-05-25 00:00:00-04:00,10117.6201171875,0.4300457835197449,39.57909393310547,33.01443862915039,31.04401969909668,22.63852310180664,15.323575973510742,22.143747329711914,19.11240577697754,22.25293731689453,20.627670288085938,47.99437713623047,16.403566360473633,32.25663375854492,21.631092071533203,14.050294876098633,14.894319534301758,47.5127067565918,21.880027770996094,16.324153900146484,7.021109104156494,31.42814826965332,24.891239166259766,25.816482543945312,12.299234390258789,21.854690551757812,37.303565979003906
2004-05-26 00:00:00-04:00,10109.8896484375,0.4315597116947174,39.68052291870117,32.877010345458984,31.085689544677734,22.69916534423828,15.399368286132812,21.977075576782227,19.03997802734375,22.353796005249023,20.62153434753418,47.804988861083984,16.561185836791992,32.326541900634766,21.62521743774414,14.002886772155762,15.069890975952148,47.71718215942383,21.922069549560547,16.349164962768555,7.044963359832764,31.381488800048828,24.79762077331543,25.568954467773438,11.934945106506348,21.617069244384766,37.16238021850586
2004-05-27 00:00:00-04:00,10205.2001953125,0.4264134466648102,39.83265686035156,33.38083267211914,32.08577346801758,22.796220779418945,15.530281066894531,21.79107093811035,19.080217361450195,22.59334373474121,20.744321823120117,47.93482971191406,16.607891082763672,32.50715255737305,21.695682525634766,14.30960750579834,15.374215126037598,48.25684356689453,22.160364151000977,16.380447387695312,7.04993200302124,31.667299270629883,24.791378021240234,26.145177841186523,12.170872688293457,22.02977752685547,37.62623977661133
2004-05-28 00:00:00-04:00,10188.4501953125,0.4247477054595947,39.629817962646484,33.17145538330078,31.80797004699707,22.850807189941406,15.413155555725098,21.83698081970215,18.887081146240234,22.643779754638672,20.68907356262207,47.93482971191406,16.6662654876709,32.46055221557617,21.631092071533203,14.317973136901855,15.450291633605957,48.035316467285156,22.09961700439453,16.405467987060547,7.070796489715576,31.445640563964844,24.76641273498535,26.477924346923828,11.997394561767578,21.89220428466797,37.46493148803711
2004-06-01 00:00:00-04:00,10202.650390625,0.4247477054595947,39.3327751159668,33.10602569580078,31.863521575927734,23.035795211791992,15.323575973510742,22.054384231567383,19.184833526611328,22.542911529541016,20.382112503051758,47.68052673339844,16.537837982177734,32.49549865722656,21.636959075927734,14.239896774291992,15.491256713867188,48.18871307373047,22.594877243041992,16.330411911010742,7.058874607086182,31.673141479492188,24.947425842285156,26.538801193237305,12.09801197052002,22.004758834838867,37.269954681396484
2004-06-02 00:00:00-04:00,10262.9697265625,0.43776649236679077,39.963069915771484,33.31539535522461,32.467735290527344,23.175302505493164,15.440711975097656,22.071285247802734,19.651580810546875,22.486177444458008,20.682924270629883,47.604766845703125,16.351036071777344,32.74605941772461,21.901193618774414,14.482481002807617,15.467850685119629,48.63175582885742,22.519542694091797,16.342914581298828,7.020114421844482,31.734386444091797,25.3094482421875,26.652420043945312,12.205564498901367,21.760881423950195,37.881710052490234
2004-06-03 00:00:00-04:00,10195.91015625,0.4298948645591736,39.97032165527344,33.20417785644531,32.016319274902344,22.790170669555664,15.399368286132812,21.967416763305664,19.289445877075195,22.366405487060547,20.406661987304688,47.26389694213867,16.000783920288086,32.97329330444336,21.70155143737793,14.43508243560791,15.520528793334961,48.15461349487305,22.590167999267578,16.192811965942383,6.9763875007629395,31.483551025390625,25.4093017578125,26.611839294433594,12.11882495880127,21.604562759399414,38.049774169921875
